label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,091215_240M,091215_240i,091215_120M,091215_120i,091215_45M,091215_45i,091215_15M,091215_15i,091215_5M,091215_5i,091215_3M,091215_3i,091215_1M,091215_1i,091215_0M,091215_0i
,0,5448,16,245.1223,15.84252,0.8446901,,,,,0,0,245.1223,2510.018,1801.995,2511.333,2505.927,2771.66,1852.118,2562.558,2457.673,3128.75,2223.218,2047.345,1878.922,2387.242,2408.957,2088.075,1879.954
,0,5449,0,178.9448,8.105225,0.4752818,,,,,0,0,178.9448,1568.461,1539.974,1565.955,1927.217,2211.971,1557.141,2074.04,1995.414,1560.739,1847.718,1239.66,1934.724,2122.038,1841.143,3033.662,1953.232
,0,5450,4,419.256,17.40456,0.7355261,,,,,0,0,419.256,1470.839,1541.393,1615.528,1748.673,1807.472,2282.816,2023.984,2064.536,1560.69,1706.687,1867.974,1924.867,1526.83,1871.679,1589.213,1535.239
,0,5451,2,419.2531,18.00998,0.5838653,,,,,0,0,419.2531,1321.809,2147.604,1814.57,1723.77,1771.019,1879.734,1837.069,1359.381,1469.561,1156.738,1819.084,2106.906,1647.149,1166.261,1462.016,1266.733
,0,5452,8,320.238,13.39882,0.8281358,,,,,0,0,320.238,2353.351,2263.867,2880.807,3471.359,2191.84,2971.813,2620.649,2958.842,1730.076,2682.768,2421.363,3070.795,2048.941,3474.168,2302.359,2297.126
,0,5453,16,233.1225,14.90199,0.8306317,,,,,0,0,233.1225,2581.434,2538.544,2869.434,2235.109,2297.681,2574.968,1663.345,2409.301,2634.113,3227.683,2568.534,2652.225,2286.967,2479.665,2928.526,2036.444
,0,5454,5,115.04,8.665591,0.7280431,,,,,0,0,115.04,1437.206,2005.303,2122.893,1263.613,2319.223,2235.132,3503.799,2721.667,2862.458,1926.256,3259.538,3000.05,2383.827,1652.532,3634.512,2579.151
,0,5455,0,115.04,9.042088,0.3359335,,,,,0,0,115.04,2197.08,1570.727,1623.032,1457.434,1352.931,2105.31,1895.637,1467.337,1180.355,2167.614,1879.089,1899.134,1739.771,2166.955,2632.901,1597.853
,0,5456,1,272.2231,12.68487,0.5457341,,,,,0,0,272.2231,2068.669,1180.763,2524.648,2125.827,1822.217,1617.084,2060.392,1844.416,1613.661,2002.682,1816.703,1941.01,1887.777,1892.014,1773.692,1452.036
,0,5457,2,219.0073,3.556353,0.657254,,,,,0,0,219.0073,1836.29,2205.948,1729.635,2777.201,2248.998,2225.706,2100.416,2604.919,2091.072,1975.127,2097.539,1952.526,1776.021,1847.034,2243.405,3125.849
,0,5458,8,219.0072,3.847085,0.6361103,,,,,0,0,219.0072,2203.844,2285.989,2332.792,2655.305,3300.085,3199.058,2500.506,2533.869,2489.331,2894.259,2514.822,2257.668,2448.066,3016.177,2679.8,2338.441
,0,5459,11,238.2181,17.74153,0.7899801,,,,,0,0,238.2181,1489.528,2104.227,1064.609,1266.909,1714.804,1423.48,1967.128,1903.32,1679.383,1604.829,1396.104,2056.155,1615.906,2157.329,2372.464,1554.205
,0,5460,6,374.909,7.569111,0.7951374,,,,,0,0,374.909,2227.704,3059.718,1903.689,2730.21,2214.589,2908.11,2253.192,2690.379,1803.979,2315.001,1943.959,2609.952,1683.543,2944.041,2169.989,2085.022
,0,5461,0,644.9624,8.136734,0.3418655,,,,,0,0,644.9624,1765.813,1464.03,1358.33,1303.931,1182.507,1382.822,2160.089,2105.305,1035.233,1679.589,1241.994,1707.684,1618.968,1505.032,1878.106,1788.1
,0,5462,14,354.1003,16.23366,0.846096,,,,,0,0,354.1003,2932.843,2405.667,2493.602,2352.598,3070.185,1939.179,4144.561,2331.28,4220.441,3712.997,2539.196,2547.937,3067.843,2259.814,3003.934,2706.192
,0,5463,15,734.1401,7.202761,0.8428847,,,,,0,0,734.1401,1945.584,2707.501,2593.362,1866.018,1659.304,2618.172,1946.449,2745.494,2011.9,2870.472,2197.972,2024.409,2240.826,2763.266,2015.299,2155.387
,0,5464,3,113.022,9.243214,0.5834389,,,,,0,0,113.022,1816.927,1514.052,1697.326,1475.34,1756.353,2149.772,1507.858,2185.276,2068.342,2473.287,2012.581,1751.05,1583.15,774.3416,1987.199,1849.009
,0,5465,5,202.1086,12.54114,0.7439094,,,,,0,0,202.1086,1886.23,1973.187,1903.425,1877.685,1714.071,1848.349,2198.168,1532.415,1541.847,2101.512,1615.176,1986.239,1631.844,1751.802,1643.393,2410.957
,0,5466,3,200.9548,11.12846,0.5983963,,,,,0,0,200.9548,948.21,1708.961,652.0065,1314.071,1247.096,1497.03,863.1313,1655.182,869.3059,1646.221,909.9173,1755.444,946.7752,1057.214,1238.954,1552.588
,0,5467,10,164.0747,4.07872,0.8270308,,,,,0,0,164.0747,485960.7,76329.27,11031.11,6471.467,6683.431,5834.824,37919.24,3556.006,9462.351,11475.63,12059.45,5669.312,9938.277,7890.379,12689.11,6773.656
,0,5468,15,720.1005,7.188482,0.8436537,,,,,0,0,720.1005,3144.249,2717.178,3030.058,2229.698,3386.026,2718.215,3060.521,3037.279,3196.521,2727.921,2741.722,3121.053,3245.987,2595.296,2203.615,1901.371
,0,5469,16,296.8695,6.414543,0.7691162,,,,,0,0,296.8695,2247.52,3121.042,3229.47,2278.494,2602.702,3066.823,2772.816,2326.359,2439.63,2379.604,2399.378,2670.707,2265.286,2429.116,2526.531,2207.979
,0,5470,5,282.2076,12.51069,0.609207,,,,,0,0,282.2076,1229.123,1856.67,1659.865,1675.727,1795.112,1241.797,1471.044,1515.378,1699.161,1510.169,1535.888,1738.962,1550.315,1464.313,1682.293,1523.6
,0,5471,16,296.2066,17.05137,0.8371355,,,,,0,0,296.2066,2274.987,1817.167,2149.61,2206.743,2492.916,2650.025,1676.825,2196.221,1797.708,2094.381,2602.399,2068.156,1950.352,2387.333,2248.175,2213.035
,0,5472,12,361.8674,7.332223,0.8239306,,,,,0,0,361.8674,1784.632,2117.307,1766.748,1982.769,1857.808,2146.366,1979.823,1931.06,2257.285,1918.605,2022.45,1815.903,2008.151,1894.688,2129.865,1415.193
,0,5473,9,784.2747,5.373199,0.8356192,,,,,0,0,784.2747,3417.809,2487.462,3238.992,2869.989,3557.268,3005.199,3505.484,2922.732,3521.65,3284.302,3032.339,3189.251,3341.035,3335.309,3172.626,3218.61
,0,5474,4,282.1353,16.32597,0.7238458,,,,,0,0,282.1353,2459.865,1672.001,1997.789,2220.43,2503.347,2388.729,2828.072,1923.074,2338.832,1446.507,1556.976,1788.358,2151.525,1772.771,1780.968,1779.963
,0,5475,7,282.1349,16.05671,0.6747807,,,,,0,0,282.1349,1645.278,1634.257,1518.885,1619.17,1712.746,2736.604,2252.174,1968.389,1412.99,1685.844,1169.218,1796.227,1721.643,1260.745,1970.224,1790.014
,0,5476,0,916.9908,9.730064,0.4752352,,,,,0,0,916.9908,664.0568,2408.678,1737.249,1883.819,1465.622,1756.576,1501.057,1666.198,1769.852,1455.001,1245.592,1852.885,1203.568,1777.567,1578.807,2193.506
,0,5477,0,916.9912,10.88285,0.349014,,,,,0,0,916.9912,1343.556,1944.533,1380.109,1834.306,604.0312,1964.267,1270.669,1880.986,1033.129,1272.099,801.2684,1958.259,1017.435,1482.177,1347.284,1601.033
,0,5478,1,506.004,10.09365,0.5077635,,,,,0,0,506.004,1220.378,1577.141,1686.761,1826.827,1053.182,1691.875,976.3727,1847.466,1578.604,1420.212,1418.767,1226.405,1031.291,1443.779,1019.066,1089.032
,0,5479,15,321.0934,14.61262,0.8461859,,,,,0,0,321.0934,3141.704,2813.434,2687.66,2689.118,3003.104,2640.229,2068.883,2646.029,1903.433,2963.918,2325.473,1723.1,2032.54,2160.145,2383.169,3104.128
,0,5480,10,485.3395,18.62017,0.8086413,,,,,0,0,485.3395,1562.058,1585.732,1697.282,1550.949,1393.585,1904.302,2015.871,1766.141,2170.213,1511.785,1599.827,2280.946,2030.566,1769.433,1603.456,2282.389
,0,5481,8,485.3395,18.12136,0.6815464,,,,,0,0,485.3395,2273.043,2177.388,2161.917,1205.798,2162.296,1967.586,1719.692,2108.779,1796.183,1557.102,1851.602,1734.162,1956.543,1914.86,1906.42,1886.601
,0,5482,14,181.0144,15.45888,0.8453839,,,,,0,0,181.0144,3390.516,2905.416,2833.065,2339.663,2653.984,2262.469,2196.389,2213.522,2628.74,2047.364,2474.297,2422.556,1882.73,2291.034,2689.294,2415.593
,0,5483,0,200.9725,8.884815,0.4427551,,,,,0,0,200.9725,1194.695,1210.279,970.2183,1473.365,1167.64,1032.593,1211.8,1440.403,1407.987,913.6943,1316.897,994.9442,1321.583,1160.96,1333.913,774.251
,0,5484,0,200.9725,8.460734,0.477843,,,,,0,0,200.9725,1178.034,1445.114,1064.574,1168.706,1160.882,1323.494,1487.426,1869.3,1148.031,1308.937,1418.819,930.2867,1184.434,1021.64,1163.147,977.1414
,0,5485,0,200.9725,8.086197,0.4183244,,,,,0,0,200.9725,1771.929,2372.821,1815.019,1581.597,1619.058,1971.086,1472.936,1667.393,1420.368,1622.955,1361.266,1174.71,1040.03,1784.719,1721.08,2369.775
,0,5486,14,345.2482,17.495,0.8428864,,,,,0,0,345.2482,2290.112,2887.956,2220.551,2712.709,1924.095,2095.859,2185.673,2482.462,2110.313,2333.666,2275.053,1988.871,1842.46,2156.227,2183.102,2634.966
,0,5487,11,501.3343,17.85292,0.7847155,,,,,0,0,501.3343,2344.034,1852.546,2178.226,2657.157,2264.777,2649.846,2568.827,2560.107,2669.164,1802.373,1989.462,1005.952,2001.843,1377.356,1725.485,1363.629
,0,5488,14,353.2536,17.76058,0.7565849,,,,,0,0,353.2536,1927.847,2463.849,2626.217,2704.548,1917.885,2374.555,1680.191,2081.408,2261.057,1834.049,1800.276,2124.526,2051.862,1958.42,2635.334,1855.563
,0,5489,15,235.0979,17.02662,0.8429615,,,,,0,0,235.0979,2372.586,2771.647,2880.767,2564.626,2217.221,2564.855,2407.416,2581.102,2221.196,1925.356,2847.465,2133.531,2479.201,2709.248,2653.026,2700.214
,0,5490,1,358.9619,8.022397,0.5420361,,,,,0,0,358.9619,1690.881,1415.814,2086.899,1555.621,1839.357,1493.164,1969.827,1430.555,1729.031,1657.99,1538.861,1324.516,1551.169,1472.307,1516.907,1467.888
,0,5491,2,358.9621,7.593759,0.5727991,,,,,0,0,358.9621,1467.736,1698.499,1041.429,2272.447,1557.283,2300.21,1267.575,1913.195,1059.725,2345.896,1592.953,1698.299,935.7565,1638.745,2243.431,2003.907
,0,5492,14,354.1003,16.23366,0.846096,,,,,0,0,354.1003,2932.843,2405.667,2493.602,2352.598,3070.185,1939.179,4144.561,2331.28,4220.441,3712.997,2539.196,2547.937,3067.843,2259.814,3003.934,2706.192
,0,5493,6,581.2457,15.75493,0.8394793,,,,,0,0,581.2457,2241.507,2533.738,1583.147,2364.581,1529.427,2765.247,2129.782,2391.096,2169.359,2566.212,2063.402,1891.717,1955.255,2218.015,1732.759,1924.039
,0,5494,15,441.2922,18.41266,0.8461811,,,,,0,0,441.2922,7285.373,7379.964,8197.396,6809.562,8662.106,8482.141,7223.117,7307.68,7073.123,8060.666,5950.934,8146.756,8342.218,7146.798,6327.11,7248.199
,0,5495,3,441.2989,18.97337,0.7606103,,,,,0,0,441.2989,3503.001,2825.04,1991.655,2881.558,2852.429,2138.966,2613.234,1983.61,1769.194,1274.682,2751.585,1564.922,1663.999,859.0789,977.1958,1710.791
,0,5496,4,401.282,18.26604,0.6541053,,,,,0,0,401.282,2520.326,2390.758,2505.978,1928.737,2374.132,2652.413,2521.178,2397.277,1942.752,2274.971,1815.701,2098.959,1495.046,2355.495,2436.193,2412.273
,0,5497,1,401.282,18.98287,0.5611357,,,,,0,0,401.282,1332.269,1766.438,1216.211,1057.421,1836.448,1806.304,1580.07,1912.852,1450.048,1593.708,900.8455,1435.894,1290.27,1853.884,1469.13,1679.585
,0,5498,0,401.282,18.75347,0.4533578,,,,,0,0,401.282,2510.934,1436.681,1461.95,1347.717,2291.573,2498.59,1289.27,1630.959,1335.965,1910.346,1049.619,1417.495,1749.802,2282.377,1805.703,2539.44
,0,5499,2,376.2138,17.15707,0.5776013,,,,,0,0,376.2138,2033.099,1377.744,2471.282,1750.646,2551.975,2150.735,1939.425,2223.016,2131.568,2044.529,1623.198,2022.926,2413.181,2327.907,1836.704,1654.468
,0,5500,9,128.0382,7.633878,0.7995259,,,,,0,0,128.0382,2439.285,3961.123,3563.839,1441.686,7804.878,3222.296,3712.806,2771.234,3943.436,1897.653,3065.616,2618.279,4131.594,3029.824,2116.75,2380.431
,0,5501,0,369.0259,11.96426,0.3290992,,,,,0,0,369.0259,1406.549,2228.393,1421.578,1738.06,1591.634,2307.313,1266.811,1632.572,1490.901,2297.217,1688.155,1420.03,1574.049,1974.8,1838.715,2175.507
,0,5502,13,387.0119,14.92198,0.8410631,,,,,0,0,387.0119,1958.839,2325.932,1925.951,2478.221,1778.555,2370.74,2251.418,2326.371,1924.065,1625.953,1903.712,2121.302,1785.224,2015.206,2297.508,2449.633
,0,5503,15,461.3396,17.88625,0.8262523,,,,,0,0,461.3396,2146.24,1905.497,1764.64,2291.56,2350.833,2398.013,1801.283,1881.227,1767.051,1925.436,1553.884,2286.326,1923.742,2688.331,1797.083,1648.174
,0,5504,1,297.0479,18.99048,0.540571,,,,,0,0,297.0479,2346.904,2454.987,2116.643,2122.986,1850.902,2489.179,1515.056,2367.743,2146.194,2973.951,2581.121,2381.201,1788.154,1711.464,3028.935,3569.82
,0,5505,9,340.2137,17.01903,0.7406033,,,,,0,0,340.2137,1542.069,1723.475,2144.175,2035.485,1773.501,2180.477,1914.851,1769.487,2234.802,1600.714,2057.598,1655.439,2084.359,2064.977,1459.102,1526.815
,0,5506,12,231.1239,16.29266,0.8028138,,,,,0,0,231.1239,1770.504,2930.261,1736.712,1707.434,1635.034,2261.825,2121.066,1602.384,1620.271,2070.973,1758.973,1427.524,1579.768,1738.489,2417.052,1696.54
,0,5507,16,279.0267,7.20752,0.8414506,,,,,0,0,279.0267,2214.829,3015.429,2627.341,3090.431,2287.739,3379.218,2326.766,3372.414,2238.992,3057.04,2353.616,2471.458,2111.905,2771.526,2964.328,3486.753
,0,5508,0,219.1755,15.25706,0.3799006,,,,,0,0,219.1755,1240.52,1363.46,1322.946,868.3004,1237.266,1300.193,1281.503,1267.936,1065.709,1608.734,1294.411,1459.247,1201.746,1650.551,1214.167,2210.47
,0,5509,13,270.8459,6.481176,0.752609,,,,,0,0,270.8459,2486.458,3467.71,2323.641,2665.317,2242.505,2468.343,1831.054,2345.036,2262.219,2006.05,2066.5,2086.63,2075.797,1778.008,2160.859,2127.146
,0,5510,7,371.2961,18.90289,0.8402868,,,,,0,0,371.2961,5958.73,9097.552,15492.55,8629,3259.259,13701.45,7544.318,12491.24,15008.04,12215.68,4317.066,12637.65,8034.193,5473.013,6278.417,28466.42
,0,5511,12,610.961,13.96145,0.7127249,,,,,0,0,610.961,1899.285,2662.294,2161.716,1930.751,1920.113,2361.686,2222.219,2168.899,1929.261,1954.573,1624.951,1983.107,2302.76,1978.171,1882.841,2797.585
,0,5512,6,474.2064,12.65632,0.6409884,,,,,0,0,474.2064,1440.641,1855.385,1638.449,1957.425,1899.479,1884.594,1575.439,1997.265,1098.558,1804.159,1908.399,1725.251,1593.965,1893.725,1874.348,2501.428
,0,5513,13,536.7874,6.353616,0.8252853,,,,,0,0,536.7874,2205.759,2371.016,2593.245,2290.056,2561.928,2827.274,2002.063,2625.978,2407.746,2291.723,2465.177,2453.225,2444.071,2277.553,2295.695,1790.172
,0,5514,4,342.2295,17.25224,0.6899368,,,,,0,0,342.2295,1533.023,1689.215,1508.732,1823.1,1955.012,1382.794,1450.231,1519.334,1253.712,1697.929,1738.084,2149.365,1371.95,2098.252,1416.294,1810.433
,0,5515,6,183.0049,9.058288,0.6415977,,,,,0,0,183.0049,1764.024,1323.576,1733.352,1557.533,1972.947,1739.499,1725.089,1783.263,1152.714,1415.567,1556.85,1984.852,1728.245,1564.046,1330.02,1199.092
,0,5516,1,959.4155,19.02287,0.5484238,,,,,0,0,959.4155,2520.837,3196.189,2628.293,3394.494,1645.259,2302.699,1881.986,2945.65,2845.859,1948.391,1793.917,2532.913,2780.163,1670.155,2764.558,2232.118
,0,5517,0,425.0357,9.875696,0.3584487,,,,,0,0,425.0357,1074.71,1148.373,1521.684,1710.836,1216.447,1460.82,1483.474,1722.617,1340.679,1612.737,1084.063,1367.983,1445.606,1815.902,1417.043,1841.055
,0,5518,14,341.2898,17.04852,0.821815,,,,,0,0,341.2898,2320.321,2846.514,2193.505,2372.245,2512.545,2968.263,2481.72,2074.673,2446.921,1985.973,1861.806,1908.634,2312.63,1972.493,2713.508,1847.771
,0,5519,8,461.3163,18.83246,0.6706617,,,,,0,0,461.3163,2642.005,2824.654,2668.846,3063.334,2493.711,2803.969,2758.208,2447.107,2982.444,2814.662,2565.31,2086.345,1890.327,2103.324,1826.151,2067.012
,0,5520,16,218.4219,11.27221,0.8456554,,,,,0,0,218.4219,2535.405,2086.579,2657.323,2412.19,2776.962,2110.42,3069.156,2303.722,3447.893,2352.634,2685.561,2441.063,2846.736,2372.497,3538.465,2578.283
,0,5521,2,299.2395,11.89098,0.5407736,,,,,0,0,299.2395,1271.679,1594.638,1470.759,1426.282,1196.949,1427.404,1866.187,1594.842,1447.698,1370.699,1777.366,1611.172,1350.942,1769.609,1431.748,1436.453
,0,5522,13,675.024,3.866148,0.7934142,,,,,0,0,675.024,2270.095,2292.338,3058.857,2342.395,2479.782,2207.567,2290.61,2190.503,1798.839,2133.232,1267.08,2042.42,2411.199,2398.563,2456.216,2195.574
,0,5523,15,338.0624,11.26649,0.8424691,,,,,0,0,338.0624,2437.337,1931.521,2630.638,2652.813,2907.083,1913.412,2647.973,1870.798,2592.304,2250.282,2836.245,2347.999,2487.502,2514.646,2878.716,2656.527
,0,5524,1,156.9252,7.786551,0.5362175,,,,,0,0,156.9252,1792.31,2044.458,1631.426,2399.318,1985.53,2001.273,1737.354,1881.061,1624.626,2111.705,2046.993,2260.1,1778.841,1675.62,1749.417,1867.423
,0,5525,1,755.5569,18.31938,0.5640116,,,,,0,0,755.5569,2029.719,2183.76,2107.501,2276.623,1983.591,1973.378,2640.768,1725.362,1894.915,1695.807,1782.959,1455.641,1761.607,1959.275,1409.292,1496.543
,0,5526,3,438.9678,3.562071,0.7233732,,,,,0,0,438.9678,1879.545,2766.822,2290.419,2780.424,1970.503,2295.72,2312.282,2950.181,2032.008,1994.301,1780.626,1998.629,1596.223,2124.06,1605.715,2021.135
,0,5527,12,422.3015,18.01665,0.8379756,,,,,0,0,422.3015,2556.973,2512.562,1694.472,2306.161,1880.697,2653.629,3205.498,4673.609,3694.606,2286.765,2708.961,3036.721,1505.863,3187.687,2545.677,2786.852
,0,5528,16,318.2191,18.25558,0.8440006,,,,,0,0,318.2191,3058.727,2738.567,2565.928,3294.797,2732.712,3057.787,2176.035,2805.091,2221.196,2616.316,2604.177,3057.642,2456.963,2569.067,2650.774,2670.669
,0,5529,9,569.4681,16.69153,0.8037224,,,,,0,0,569.4681,2345.238,3015.047,3094.149,2593.966,2256.398,2937.81,2370.748,2333.213,2604.989,2219.228,2494.11,2668.946,2506.795,2614.964,2689.777,4452.373
,0,5530,15,430.2803,17.95096,0.8432714,,,,,0,0,430.2803,2807,2106.829,2601.918,2360.083,2494.585,2376.413,2360.837,2244.381,2065.704,2370.988,2298.808,2493.091,2773.532,2519.213,2235.916,2022.756
,0,5531,16,482.4052,18.50977,0.8446669,,,,,0,0,482.4052,2189.948,2429.396,2335.87,2016.573,2072.176,2077.104,1915.618,1931.248,2069.404,2155.768,1900.819,2485.24,2249.072,2183.692,2222.699,2559.336
,0,5532,15,443.3778,18.0928,0.8196132,,,,,0,0,443.3778,2408.329,2025.28,1852.983,2477.088,3059.59,3075.876,1825.41,2502.847,1993.582,2377.528,2353.671,4042.637,3475.098,4393.188,4082.716,5142.767
,0,5533,10,283.2397,18.99335,0.8050249,,,,,0,0,283.2397,2872.053,2603.862,2441.787,2970.562,2152.649,2780.147,2205.662,3075.275,2624.769,2572.339,2390.056,2083.344,1556.217,1979.921,1817.875,1917.167
,0,5534,13,324.7632,6.995241,0.8217855,,,,,0,0,324.7632,2353.091,2557.08,2372.919,2004.704,2506.832,2230.709,2824.242,2262.198,2588.638,2360.451,1846.138,2530.121,2136.156,1952.214,2482.671,2015.014
,0,5535,10,338.0225,7.253216,0.841988,,,,,0,0,338.0225,1974.986,2671.322,2714.499,2111.603,2755.966,2850.367,2178.859,2854.44,2014.161,2235.567,2275.289,2996.798,2288.19,2677.188,2105.214,2634.659
,0,5536,1,210.9314,4.9147,0.5153048,,,,,0,0,210.9314,1537.612,2176.532,1623.351,1820.337,1979.548,1201.865,1657.943,2114.899,1872.601,2264.685,1418.314,2051.032,1923.491,2058.458,1518.603,2328.322
,0,5537,11,530.7704,6.313642,0.7485481,,,,,0,0,530.7704,2819.62,2516.329,2997.972,2478.636,2137.23,2898.661,2857.347,2704.67,1663.562,2243.402,2450.212,2346.524,2596.823,2258.097,3000.123,2039.936
,0,5538,1,464.0158,10.4459,0.5457357,,,,,0,0,464.0158,1209.609,1402.003,1398.171,1257.535,1180.121,1776.983,911.5273,1373.825,1404.629,1142.997,1235.092,1182.46,1043.479,1004.868,1166.12,853.2168
,0,5539,11,382.2582,16.5335,0.8253095,,,,,0,0,382.2582,2704.17,3148.197,3266.047,3293.212,2528.869,2441.579,3181.35,2671.29,2857.05,3693.64,2864.393,2658.741,3050.946,2724,3073.398,4603.313
,0,5540,7,377.209,16.79434,0.6598064,,,,,0,0,377.209,1080.595,1270.939,1215.892,1317.813,1766.169,1430.808,987.5293,1341.529,2319.918,1397.338,1008.404,1358.861,1486.923,1214.055,1299.335,965.3921
,0,5541,15,365.013,15.71685,0.8451147,,,,,0,0,365.013,1746.666,2899.814,2900.008,2690.237,2794.826,2071.414,2084.933,2708.312,2282.281,2810.776,2009.135,2371.72,2733.787,2296.677,2210.795,2510.647
,0,5542,16,426.136,11.26935,0.8453345,,,,,0,0,426.136,2324.14,3090.54,2163.544,2700.451,2237.268,2655.153,2718.637,2466.577,2410.823,2673.562,2160.458,2492.005,2291.716,2938.708,2537.547,3005.103
,0,5543,16,392.8019,6.446907,0.8282719,,,,,0,0,392.8019,2609.509,2716.381,2242.99,2838.18,2422.446,2269.465,2649.776,2215.183,2369.426,2405.063,2587.549,2377.902,2236.612,2514.95,2549.554,2733.061
,0,5544,6,332.9205,7.600483,0.808403,,,,,0,0,332.9205,2162.572,2740.137,1955.527,2656.585,2918.626,2160.06,2654.414,2436.775,1988.789,2441.91,2513.743,2502.221,1891.283,2334.177,2018.354,2090.64
,0,5545,16,438.6576,6.997147,0.8238407,,,,,0,0,438.6576,2020.044,1938.413,2342.41,2618.904,2238.473,2042.812,2977.785,2579.881,1768.29,2515.211,2218.596,2422.874,1985.961,2481.496,2322.815,2044.486
,0,5546,14,356.3003,15.84823,0.8308455,,,,,0,0,356.3003,2292.016,3248.444,2632.203,2840.201,2566.548,2822.618,2306.671,2432.064,2247.495,3386.779,2751.98,2354.949,2671.055,2980.531,2618.153,2295.728
,0,5547,0,539.049,11.99091,0.4447733,,,,,0,0,539.049,2205.457,2122.706,1902.567,2367.773,1970.096,2068.99,1875.556,1689.915,1928.809,2011.112,2738.936,2028.664,1814.62,1983.17,2577.076,1870.431
,0,5548,8,377.0381,16.22321,0.8335191,,,,,0,0,377.0381,2157.74,2929.481,2385.25,2866.774,1892.674,2391.71,2227.958,2631.32,2597.348,2728.587,1990.716,2957.35,2147.841,2072.312,1452.989,2532.759
,0,5549,9,421.2352,16.81434,0.666943,,,,,0,0,421.2352,2108.327,2498.175,2073.872,2335.032,2282.967,2897.077,2360.963,2539.608,2074.301,1705.37,2542.103,1881.888,2270.705,1769.602,1997.073,1864.512
,0,5550,13,463.3917,18.45358,0.8180135,,,,,0,0,463.3917,1513.956,1803.064,1638.775,2681.679,2824.348,2561.544,2499.821,1051.532,1412.608,2243.872,1905.198,2154.094,1553.188,1848.343,1923.706,1773.981
,0,5551,1,353.2813,11.60729,0.5270986,,,,,0,0,353.2813,1831.384,1274.516,2089.832,1085.097,2124.323,1031.294,2566.787,1195.331,2323.935,1655.663,1919.703,1149.949,2010.908,909.012,2006.09,1081.696
,0,5552,0,353.2813,12.00139,0.4395945,,,,,0,0,353.2813,1971.058,1254.337,1772.407,1511.855,1846.131,1076.544,2188.379,1034.577,1557.411,1284.048,1649.794,1603.768,1540.091,1110.237,1757.77,1019.532
,0,5553,16,164.1278,4.099692,0.845998,,,,,0,0,164.1278,3038.696,2263.341,3164.577,1932.396,3189.854,1807.706,3199.344,1856.281,3047.519,2157.14,2552.611,2313.993,2643.214,2220.476,2617.43,1918.074
,0,5554,8,541.9824,7.203712,0.8382006,,,,,0,0,541.9824,2058.35,1833.055,1778.45,1602.936,2516.58,1928.667,2366.137,2104.734,2718.696,2622.177,2143.158,2367.165,2054.03,1850.287,2109.688,1357.833
,0,5555,6,942.319,16.25552,0.8328841,,,,,0,0,942.319,1654.295,2703.461,3024.466,2506.949,1606.632,2587.38,2400.385,2198.439,1902.485,2740.019,2802.282,2172.115,2287.417,3672.815,927.3511,3067.047
,0,5556,14,362.9824,16.44592,0.8241096,,,,,0,0,362.9824,1958.883,3199.892,2150.322,2405.95,2128.786,2306.121,1896.594,2456.129,1576.414,2394.156,2138.193,2773.024,2358.991,2520.147,1928.151,2821.354
,0,5557,7,381.2769,17.94524,0.6302206,,,,,0,0,381.2769,1516.983,1508.326,1493.125,1493.345,1442.638,2005.529,1628.41,1730.003,1772.944,1783.375,1968.454,1741.03,1827.912,2145.077,2321.791,2044.417
,0,5558,3,381.2768,17.67108,0.5525162,,,,,0,0,381.2768,1477.329,1291.246,1660.175,1982.304,1280.473,1993.766,2030.886,1492.346,1837.307,1568.7,1897.184,1263.318,1570.419,1958,2332.093,2384.005
,0,5559,0,381.2768,17.36456,0.478381,,,,,0,0,381.2768,1472.906,1334.553,1891.778,1939.103,1247.994,1563.379,1486.209,1727.873,1333.784,1335.821,1069.339,1956.572,1458.579,1462.974,1561.622,1552.745
,0,5560,3,447.2509,17.32267,0.6386695,,,,,0,0,447.2509,1839.564,1644.267,1687.038,1862.406,1785.517,1401.333,1899.776,1742.413,1475.717,2120.16,1141.501,1597.475,1055.217,1278.774,1251.978,1419.116
,0,5561,3,284.2599,16.50591,0.8047842,,,,,0,0,284.2599,1768736,1903027,6371.951,1914135,6511.513,8580.39,6993.391,7854.031,5532.633,1932815,1772618,1865303,6964.237,7212.765,1985461,2086233
,0,5562,3,780.604,18.32697,0.5947946,,,,,0,0,780.604,1756.713,2057.64,1802.202,2515.073,2061.812,2341.572,2294.747,2017.561,2135.124,1784.607,2092.147,2210.768,2269.019,1188.978,2192.612,2226.202
,0,5563,6,542.194,13.21892,0.7963108,,,,,0,0,542.194,1560.297,1973.579,2257.824,1735.159,1705.419,2274.859,1694.341,2225.476,2010.664,1701.057,1850.278,2450.265,2520.722,2152.408,1887.652,1836.252
,0,5564,7,542.1938,13.48071,0.7991062,,,,,0,0,542.1938,2315.585,2756.857,1643.922,2307.312,2050.185,2634.366,1713.548,2033.359,2607.321,2560.63,1917.191,2144.152,2109.671,2802.09,2339.471,2921.942
,0,5565,2,141.0051,4.879429,0.6407471,,,,,0,0,141.0051,1426.093,1747.228,1491.59,2088.626,1744.593,1662.707,1433.606,2099.36,1811.671,2074.347,1353.607,2370.17,1285.689,1746.487,1927.317,2537.299
